Y,M,D,Temp,NofD,WD,EC
2013,6,30,31.6,62278,1,24305564.40
2013,7,1,31.7,62278,1,24305564.40
2013,7,2,30.8,62278,1,24305564.40
2013,7,3,31.8,62278,1,24305564.40
2013,7,4,32.7,62278,1,24305564.40
2013,7,5,33.1,62278,0,24306596.48
2013,7,6,33.4,62278,0,24306596.48
2013,7,7,34.4,62278,1,24305564.40
2013,7,8,35.3,62278,1,24305564.40
2013,7,9,35.4,62278,1,24305564.40
2013,7,10,33.8,62278,1,24305564.40
2013,7,11,31.8,62278,1,24305564.40
2013,7,12,32.4,62278,0,24306596.48
2013,7,13,33.6,62278,0,24306596.48
2013,7,14,34.2,62278,1,24305564.40
2013,7,15,34.6,62278,1,24305564.40
2013,7,16,36.1,62278,1,24305564.40
2013,7,17,34.4,62278,1,24305564.40
2013,7,18,32.8,62278,1,24305564.40
2013,7,19,31.1,62278,0,24306596.48
2013,7,20,30.8,62278,0,24306596.48
2013,7,21,30.2,62278,1,24305564.40
2013,7,22,30.2,62278,1,24305564.40
2013,7,23,31.7,62278,1,24305564.40
2013,7,24,32.2,62278,1,24305564.40
2013,7,25,31.8,62278,1,24305564.40
2013,7,26,30.8,62278,0,24306596.48
2013,7,27,30.3,62278,0,24306596.48
2013,7,28,30.4,62278,1,24305564.40
2013,7,29,31,62278,1,24305564.40
2013,7,30,30.7,62278,1,24305564.40
2013,7,31,20.1,62278,1,24305564.40
2013,8,1,30.4,62278,1,24305564.40
2013,8,2,30.5,62278,0,24306596.48
2013,8,3,30.9,62278,0,24306596.48
2013,8,4,30.9,62278,1,24305564.40
2013,8,5,31,62278,1,24305564.40
2013,8,6,31.5,62278,1,24305564.40
2013,8,7,32.2,62278,1,24305564.40
2013,8,8,32.6,62278,1,24305564.40
2013,8,9,31.1,62278,0,24306596.48
2013,8,10,30.9,62278,0,24306596.48
2013,8,11,30.5,62278,1,24305564.40
2013,8,12,30.7,62278,1,24305564.40
2013,8,13,30.8,62278,1,24305564.40
2013,8,14,32.8,62278,1,24305564.40
2013,8,15,33.1,62278,1,24305564.40
2013,8,16,34,62278,0,24306596.48
2013,8,17,33.1,62278,0,24306596.48
2013,8,18,32.4,62278,1,24913203.51
2013,8,19,32.7,62278,1,24913203.51
2013,8,20,32.4,62278,1,24913203.51
2013,8,21,30.9,62278,1,24913203.51
2013,8,22,29.9,62278,1,24913203.51
2013,8,23,29.8,62278,0,24914261.39
2013,8,24,29.9,62278,0,24914261.39
2013,8,25,28.9,62278,1,24913203.51
2013,8,26,30.7,62278,1,24913203.51
2013,8,27,30.2,62278,1,24913203.51
2013,8,28,31.6,62278,1,24913203.51
2013,8,29,32.1,62278,1,24913203.51
2013,8,30,31.3,62278,0,24914261.39
2013,8,31,31.5,62278,0,24914261.39
2013,9,1,31.8,62278,1,24913203.51
2013,9,2,30.7,62278,1,24913203.51
2013,9,3,31.6,62278,1,24913203.51
2013,9,4,30.7,62278,1,24913203.51
2013,9,5,28.9,62278,1,24913203.51
2013,9,6,29.7,62278,0,24914261.39
2013,9,7,29.8,62278,0,24914261.39
2013,9,8,29.4,62278,1,25824662.18
2013,9,9,28.9,62278,1,25824662.18
2013,9,10,28.4,62278,1,25824662.18
2013,9,11,29.8,62278,1,25824662.18
2013,9,12,31.4,62278,1,25824662.18
2013,9,13,32.8,62278,0,25825758.76
2013,9,14,34.4,62278,0,25825758.76
2013,9,15,32.7,62278,1,25824662.18
2013,9,16,30.8,62278,1,25824662.18
2013,9,17,29.3,62278,1,25824662.18
2013,9,18,28.3,62278,1,25824662.18
2013,9,19,28.7,62278,1,25824662.18
2013,9,20,30.9,62278,0,25825758.76
2013,9,21,27.3,62278,0,25825758.76
2013,9,22,25.8,62278,1,26736120.84
2013,9,23,28.3,62278,1,26736120.84
2013,9,24,27.5,62278,1,26736120.84
2013,9,25,24.4,62278,1,26736120.84
2013,9,26,25.1,62278,1,26736120.84
2013,9,27,27.6,62278,0,26737256.13
2013,9,28,26.2,62278,0,26737256.13
2013,9,29,25.3,62278,1,26736120.84
2013,9,30,23,62278,1,26736120.84
2013,10,1,26.2,62278,1,26736120.84
2013,10,2,25.1,62278,1,26736120.84
2013,10,3,26.2,62278,1,26736120.84
2013,10,4,25.1,62278,0,26737256.13
2013,10,5,23.2,62278,0,26737256.13
2013,10,6,21.4,62278,1,27343759.95
2013,10,7,21.3,62278,1,27343759.95
2013,10,8,22.7,62278,1,27343759.95
2013,10,9,23.6,62278,1,27343759.95
2013,10,10,23.7,62278,1,27343759.95
2013,10,11,23.9,62278,0,27344921.04
2013,10,12,23.6,62278,0,27344921.04
2013,10,13,23,62278,1,27343759.95
2013,10,14,22.6,62278,1,27343759.95
2013,10,15,22.2,62278,1,27343759.95
2013,10,16,23,62278,1,27343759.95
2013,10,17,23.4,62278,1,27343759.95
2013,10,18,22.7,62278,0,27344921.04
2013,10,19,22.6,62278,0,27344921.04
2013,10,20,21.7,62278,1,27951399.06
2013,10,21,22.9,62278,1,27951399.06
2013,10,22,23.4,62278,1,27951399.06
2013,10,23,24.2,62278,1,27951399.06
2013,10,24,23.4,62278,1,27951399.06
2013,10,25,21.7,62278,0,27952585.95
2013,10,26,19.8,62278,0,27952585.95
2013,10,27,19.1,62278,1,27951399.06
2013,10,28,18.9,62278,1,27951399.06
2013,10,29,20.7,62278,1,27951399.06
2013,10,30,20.7,62278,1,27951399.06
2013,10,31,17.9,62278,1,27951399.06
2013,11,1,18.8,62278,0,28560250.86
2013,11,2,18.4,62278,0,28560250.86
2013,11,3,19.4,62278,1,28559038.17
2013,11,4,19.8,62278,1,28559038.17
2013,11,5,22.2,62278,1,28559038.17
2013,11,6,22.2,62278,1,28559038.17
2013,11,7,22.8,62278,1,28559038.17
2013,11,8,20.9,62278,0,28560250.86
2013,11,9,20.2,62278,0,28560250.86
2013,11,10,19.4,62278,1,28559038.17
2013,11,11,20.3,62278,1,28559038.17
2013,11,12,20.1,62278,1,28559038.17
2013,11,13,19.1,62278,1,28559038.17
2013,11,14,19,62278,1,28559038.17
2013,11,15,19.4,62278,0,28560250.86
2013,11,16,18.2,62278,0,28560250.86
2013,11,17,17,62278,1,28559038.17
2013,11,18,15.4,62278,1,28559038.17
2013,11,19,14.4,62278,1,28559038.17
2013,11,20,14,62278,1,28559038.17
2013,11,21,14.7,62278,1,28559038.17
2013,11,22,15.6,62278,0,28560250.86
2013,11,23,17.6,62278,0,28560250.86
2013,11,24,19.2,62278,1,28559038.17
2013,11,25,20.2,62278,1,28559038.17
2013,11,26,20.3,62278,1,28559038.17
2013,11,27,21.1,62278,1,28559038.17
2013,11,28,20.2,62278,1,28559038.17
2013,11,29,20.3,62278,0,28560250.86
2013,11,30,18.3,62278,0,28560250.86
2013,12,1,18.3,62278,1,28559038.17
2013,12,2,17.8,62278,1,28559038.17
2013,12,3,20.9,62278,1,28559038.17
2013,12,4,21,62278,1,28559038.17
2013,12,5,17.3,62278,1,28559038.17
2013,12,6,13.5,62278,0,28560250.86
2013,12,7,14.3,62278,0,28560250.86
2013,12,8,15.7,62278,1,30381955.50
2013,12,9,12.9,62278,1,30381955.50
2013,12,10,10.6,62278,1,30381955.50
2013,12,11,12,62278,1,30381955.50
2013,12,12,9.2,62278,1,30381955.50
2013,12,13,8.1,62278,0,30383245.60
2013,12,14,8.4,62278,0,30383245.60
2013,12,15,6.8,62278,1,30381955.50
2013,12,16,7.6,62278,1,30381955.50
2013,12,17,8.5,62278,1,30381955.50
2013,12,18,9.3,62278,1,30381955.50
2013,12,19,9,62278,1,30381955.50
2013,12,20,10.3,62278,0,30383245.60
2013,12,21,9.5,62278,0,30383245.60
2013,12,22,8.4,62278,1,30381955.50
2013,12,23,7.8,62278,1,30381955.50
2013,12,24,8.4,62278,1,30381955.50
2013,12,25,9.2,62278,1,30381955.50
2013,12,26,10.2,62278,1,30381955.50
2013,12,27,13.2,62278,0,30381955.50
2013,12,28,17.4,62278,0,30381955.50
2013,12,29,15.3,62278,1,30381955.50
2013,12,30,10.1,62278,1,30381955.50
2013,12,31,10.8,62278,1,30381955.50
2014,1,1,10.6,62278,1,30381955.50
2014,1,2,11.9,62278,1,30381955.50
2014,1,3,11.6,62278,0,30383245.60
2014,1,4,11.6,62278,0,30383245.60
2014,1,5,9.4,62278,1,30381955.50
2014,1,6,9.8,62278,1,30381955.50
2014,1,7,8.6,62278,1,30381955.50
2014,1,8,9.3,62278,1,30381955.50
2014,1,9,11.8,62278,1,30381955.50
2014,1,10,9.8,62278,0,30383245.60
2014,1,11,9.7,62278,0,30383245.60
2014,1,12,9.5,62278,1,30381955.50
2014,1,13,10.4,62278,1,30381955.50
2014,1,14,10.8,62278,1,30381955.50
2014,1,15,13.4,62278,1,30381955.50
2014,1,16,15.3,62278,1,30381955.50
2014,1,17,14.6,62278,0,30383245.60
2014,1,18,11.4,62278,0,30383245.60
2014,1,19,11.2,62278,1,30381955.50
2014,1,20,12.7,62278,1,30381955.50
2014,1,21,13.8,62278,1,30381955.50
2014,1,22,16,62278,1,30381955.50
2014,1,23,16.4,62278,1,30381955.50
2014,1,24,13,62278,0,30383245.60
2014,1,25,14.6,62278,0,30383245.60
2014,1,26,16.9,62278,1,30381955.50
2014,1,27,17.7,62278,1,30381955.50
2014,1,28,13.9,62278,1,30381955.50
2014,1,29,12.9,62278,1,30381955.50
2014,1,30,13.9,62278,1,30381955.50
2014,1,31,14.2,62278,0,30383245.60
2014,2,1,15.8,62278,0,30383245.60
2014,2,2,18,62278,1,28559038.17
2014,2,3,16.5,62278,1,28559038.17
2014,2,4,13.1,62278,1,28559038.17
2014,2,5,11.6,62278,1,28559038.17
2014,2,6,10.5,62278,1,28559038.17
2014,2,7,10.8,62278,0,28560250.86
2014,2,8,11.7,62278,0,28560250.86
2014,2,9,11.6,62278,1,28559038.17
2014,2,10,11.8,62278,1,28559038.17
2014,2,11,12.1,62278,1,28559038.17
2014,2,12,13.4,62278,1,28559038.17
2014,2,13,15.3,62278,1,28559038.17
2014,2,14,17.3,62278,0,28560250.86
2014,2,15,13.7,62278,0,28560250.86
2014,2,16,11.5,62278,1,28559038.17
2014,2,17,11.2,62278,1,28559038.17
2014,2,18,12.1,62278,1,28559038.17
2014,2,19,14.1,62278,1,28559038.17
2014,2,20,15.4,62278,1,28559038.17
2014,2,21,17,62278,0,28560250.86
2014,2,22,19.4,62278,0,28560250.86
2014,2,23,18.1,62278,1,28559038.17
2014,2,24,19.4,62278,1,28559038.17
2014,2,25,15.9,62278,1,28559038.17
2014,2,26,15.3,62278,1,28559038.17
2014,2,27,15.8,62278,1,28559038.17
2014,2,28,14.9,62278,0,28560250.86
2014,3,1,18.2,62278,0,28560250.86
2014,3,2,20.4,62278,1,27951399.06
2014,3,3,20.8,62278,1,27951399.06
2014,3,4,18.9,62278,1,27951399.06
2014,3,5,18.8,62278,1,27951399.06
2014,3,6,19.9,62278,1,27951399.06
2014,3,7,21.6,62278,0,27952585.95
2014,3,8,21.2,62278,0,27952585.95
2014,3,9,18.2,62278,1,27951399.06
2014,3,10,16.6,62278,1,27951399.06
2014,3,11,16.6,62278,1,27951399.06
2014,3,12,15.6,62278,1,27951399.06
2014,3,13,13.4,62278,1,27951399.06
2014,3,14,11.7,62278,0,27952585.95
2014,3,15,11.5,62278,0,27952585.95
2014,3,16,16.6,62278,1,27951399.06
2014,3,17,21.4,62278,1,27951399.06
2014,3,18,21.8,62278,1,27951399.06
2014,3,19,19.1,62278,1,27951399.06
2014,3,20,18.9,62278,1,27951399.06
2014,3,21,19.5,62278,0,27952585.95
2014,3,22,19.8,62278,0,27952585.95
2014,3,23,22.4,62278,1,27951399.06
2014,3,24,21.7,62278,1,27951399.06
2014,3,25,19.4,62278,1,27951399.06
2014,3,26,19.8,62278,1,27951399.06
2014,3,27,20.2,62278,1,27951399.06
2014,3,28,22.6,62278,0,27952585.95
2014,3,29,23.6,62278,0,27952585.95
2014,3,30,22.8,62278,1,27951399.06
2014,3,31,20.1,62278,1,27951399.06
2014,4,1,22.8,62278,1,27951399.06
2014,4,2,18.9,62278,1,27951399.06
2014,4,3,17.8,62278,1,27951399.06
2014,4,4,18.3,62278,0,27952585.95
2014,4,5,20.8,62278,0,27952585.95
2014,4,6,24.2,62278,1,27343759.95
2014,4,7,27.1,62278,1,27343759.95
2014,4,8,23.9,62278,1,27343759.95
2014,4,9,24.1,62278,1,27343759.95
2014,4,10,21.4,62278,1,27343759.95
2014,4,11,24.1,62278,0,27344921.04
2014,4,12,23.8,62278,0,27344921.04
2014,4,13,22.3,62278,1,27343759.95
2014,4,14,21.6,62278,1,27343759.95
2014,4,15,22.8,62278,1,27343759.95
2014,4,16,27.2,62278,1,27343759.95
2014,4,17,26.2,62278,1,27343759.95
2014,4,18,24.7,62278,0,27344921.04
2014,4,19,28.6,62278,0,27344921.04
2014,4,20,28.4,62278,1,26736120.84
2014,4,21,26.9,62278,1,26736120.84
2014,4,22,24,62278,1,26736120.84
2014,4,23,25.1,62278,1,26736120.84
2014,4,24,29,62278,1,26736120.84
2014,4,25,29.8,62278,0,26737256.13
2014,4,26,30.1,62278,0,26737256.13
2014,4,27,27.9,62278,1,26736120.84
2014,4,28,27.1,62278,1,26736120.84
2014,4,29,26.9,62278,1,26736120.84
2014,4,30,26.5,62278,1,26736120.84
2014,5,1,25.4,62278,1,26736120.84
2014,5,2,26.4,62278,0,26737256.13
2014,5,3,26.2,62278,0,26737256.13
2014,5,4,28.1,62278,1,26432301.29
2014,5,5,27.7,62278,1,26432301.29
2014,5,6,28.8,62278,1,26432301.29
2014,5,7,26.6,62278,1,26432301.29
2014,5,8,23.1,62278,1,26432301.29
2014,5,9,22.4,62278,0,26433423.67
2014,5,10,23.1,62278,0,26433423.67
2014,5,11,23.8,62278,1,26432301.29
2014,5,12,22.4,62278,1,26432301.29
2014,5,13,22.1,62278,1,26432301.29
2014,5,14,23.9,62278,1,26432301.29
2014,5,15,26.9,62278,1,26432301.29
2014,5,16,28.2,62278,0,26433423.67
2014,5,17,29.2,62278,0,26433423.67
2014,5,18,28.8,62278,1,25824662.18
2014,5,19,27.4,62278,1,25824662.18
2014,5,20,27.2,62278,1,25824662.18
2014,5,21,29.8,62278,1,25824662.18
2014,5,22,28.1,62278,1,25824662.18
2014,5,23,27.5,62278,0,25825758.76
2014,5,24,27.8,62278,0,25825758.76
2014,5,25,27.8,62278,1,25824662.18
2014,5,26,27.7,62278,1,25824662.18
2014,5,27,27.7,62278,1,25824662.18
2014,5,28,31.1,62278,1,25824662.18
2014,5,29,29.2,62278,1,25824662.18
2014,5,30,29.9,62278,0,25825758.76
2014,5,31,32.8,62278,0,25825758.76
2014,6,1,32,62278,1,24305564.40
2014,6,2,25.5,62278,1,24305564.40
2014,6,3,27.8,62278,1,24305564.40
2014,6,4,29.7,62278,1,24305564.40
2014,6,5,33.7,62278,1,24305564.40
2014,6,6,29.3,62278,0,24306596.48
2014,6,7,28.1,62278,0,24306596.48
2014,6,8,27.6,62278,1,24305564.40
2014,6,9,29.3,62278,1,24305564.40
2014,6,10,29.2,62278,1,24305564.40
2014,6,11,27.8,62278,1,24305564.40
2014,6,12,27.7,62278,1,24305564.40
2014,6,13,27.6,62278,0,24306596.48
2014,6,14,29.2,62278,0,24306596.48
2014,6,15,29.8,62278,1,24305564.40
2014,6,16,30.8,62278,1,24305564.40
2014,6,17,32,62278,1,24305564.40
2014,6,18,30.3,62278,1,24305564.40
2014,6,19,30.7,62278,1,24305564.40
2014,6,20,31.8,62278,0,24306596.48
2014,6,21,32.2,62278,0,24306596.48
2014,6,22,30.2,62278,1,24305564.40
2014,6,23,31.2,62278,1,24305564.40
2014,6,24,31.1,62278,1,24305564.40
2014,6,25,29.9,62278,1,24305564.40
2014,6,26,29.8,62278,1,24305564.40
2014,6,27,31.3,62278,0,24306596.48
2014,6,28,33.7,62278,0,24306596.48
2014,6,29,34.3,62278,1,24305564.40
2014,6,30,34.4,62278,1,24305564.40
2014,7,1,34.5,62278,1,24305564.40
2014,7,2,33.2,62278,1,24305564.40
2014,7,3,32.7,62278,1,24305564.40
2014,7,4,31.5,62278,0,24306596.48
2014,7,5,31.8,62278,0,24306596.48
2014,7,6,31.1,62278,1,24305564.40
2014,7,7,31.4,62278,1,24305564.40
2014,7,8,31.6,62278,1,24305564.40
2014,7,9,31.9,62278,1,24305564.40
2014,7,10,32.6,62278,1,24305564.40
2014,7,11,33.1,62278,0,24306596.48
2014,7,12,31.8,62278,0,24306596.48
2014,7,13,30.3,62278,1,24305564.40
2014,7,14,30.3,62278,1,24305564.40
2014,7,15,30.1,62278,1,24305564.40
2014,7,16,31.8,62278,1,24305564.40
2014,7,17,31.7,62278,1,24305564.40
2014,7,18,32.5,62278,0,24306596.48
2014,7,19,32.1,62278,0,24306596.48
2014,7,20,29.2,62278,1,24305564.40
2014,7,21,28.7,62278,1,24305564.40
2014,7,22,29.9,62278,1,24305564.40
2014,7,23,30.8,62278,1,24305564.40
2014,7,24,31.1,62278,1,24305564.40
2014,7,25,31.7,62278,0,24306596.48
2014,7,26,31.9,62278,0,24306596.48
2014,7,27,32.3,62278,1,24305564.40
2014,7,28,31.8,62278,1,24305564.40
2014,7,29,31.3,62278,1,24305564.40
2014,7,30,31.9,62278,1,24305564.40
2014,7,31,32.4,62278,1,24305564.40
2014,8,1,32.4,62278,0,24306596.48
2014,8,2,32.3,62278,0,24306596.48
2014,8,3,32.3,62278,1,24305564.40
2014,8,4,31.1,62278,1,24305564.40
2014,8,5,30.7,62278,1,24305564.40
2014,8,6,32.4,62278,1,24305564.40
2014,8,7,33.9,62278,1,24305564.40
2014,8,8,32.2,62278,0,24306596.48
2014,8,9,31.3,62278,0,24306596.48
2014,8,10,31.3,62278,1,24305564.40
2014,8,11,32.5,62278,1,24305564.40
2014,8,12,32.7,62278,1,24305564.40
2014,8,13,32.4,62278,1,24305564.40
2014,8,14,32.8,62278,1,24305564.40
2014,8,15,33.2,62278,0,24306596.48
2014,8,16,31.4,62278,0,24306596.48
2014,8,17,31.2,62278,1,24913203.51
2014,8,18,31.4,62278,1,24913203.51
2014,8,19,32.8,62278,1,24913203.51
2014,8,20,33.2,62278,1,24913203.51
2014,8,21,34.1,62278,1,24913203.51
2014,8,22,34.1,62278,0,24914261.39
2014,8,23,32.4,62278,0,24914261.39
2014,8,24,32.9,62278,1,24913203.51
2014,8,25,33.4,62278,1,24913203.51
2014,8,26,32.6,62278,1,24913203.51
2014,8,27,31.8,62278,1,24913203.51
2014,8,28,31.6,62278,1,24913203.51
2014,8,29,32,62278,0,24914261.39
2014,8,30,32.6,62278,0,24914261.39
2014,8,31,33.9,62278,1,24913203.51
2014,9,1,32.1,62278,1,24913203.51
2014,9,2,30.4,62278,1,24913203.51
2014,9,3,30.5,62278,1,24913203.51
2014,9,4,31,62278,1,24913203.51
2014,9,5,31.1,62278,0,24914261.39
2014,9,6,30.6,62278,0,24914261.39
2014,9,7,28.9,62278,1,25824662.18
2014,9,8,28.9,62278,1,25824662.18
2014,9,9,29,62278,1,25824662.18
2014,9,10,29.6,62278,1,25824662.18
2014,9,11,29.2,62278,1,25824662.18
2014,9,12,29.1,62278,0,25825758.76
2014,9,13,29.2,62278,0,25825758.76
2014,9,14,28.4,62278,1,25824662.18
2014,9,15,27.2,62278,1,25824662.18
2014,9,16,27.1,62278,1,25824662.18
2014,9,17,27.8,62278,1,25824662.18
2014,9,18,29.8,62278,1,25824662.18
2014,9,19,28.2,62278,0,25825758.76
2014,9,20,27.4,62278,0,25825758.76
2014,9,21,26.7,62278,1,26736120.84
2014,9,22,26.9,62278,1,26736120.84
2014,9,23,27.8,62278,1,26736120.84
2014,9,24,28.3,62278,1,26736120.84
2014,9,25,29.6,62278,1,26736120.84
2014,9,26,28.1,62278,0,26737256.13
2014,9,27,27.4,62278,0,26737256.13
2014,9,28,29.2,62278,1,26736120.84
2014,9,29,27.2,62278,1,26736120.84
2014,9,30,25.4,62278,1,26736120.84
2014,10,1,24.4,62278,1,26736120.84
2014,10,2,23.7,62278,1,26736120.84
2014,10,3,24.3,62278,0,26737256.13
2014,10,4,25.7,62278,0,26737256.13
2014,10,5,26.2,62278,1,27343759.95
2014,10,6,27.9,62278,1,27343759.95
2014,10,7,29.1,62278,1,27343759.95
2014,10,8,29.3,62278,1,27343759.95
2014,10,9,27.9,62278,1,27343759.95
2014,10,10,29.5,62278,0,27344921.04
2014,10,11,28.4,62278,0,27344921.04
2014,10,12,23.2,62278,1,27343759.95
2014,10,13,22.8,62278,1,27343759.95
2014,10,14,22.6,62278,1,27343759.95
2014,10,15,22.3,62278,1,27343759.95
2014,10,16,22.1,62278,1,27343759.95
2014,10,17,21.7,62278,0,27344921.04
2014,10,18,22.6,62278,0,27344921.04
2014,10,19,23.8,62278,1,27951399.06
2014,10,20,20.2,62278,1,27951399.06
2014,10,21,19.7,62278,1,27951399.06
2014,10,22,22.3,62278,1,27951399.06
2014,10,23,22.8,62278,1,27951399.06
2014,10,24,21.1,62278,0,27952585.95
2014,10,25,22.2,62278,0,27952585.95
2014,10,26,21.9,62278,1,27951399.06
2014,10,27,21.8,62278,1,27951399.06
2014,10,28,21.2,62278,1,27951399.06
2014,10,29,21.2,62278,1,27951399.06
2014,10,30,20.7,62278,1,27951399.06
2014,10,31,19,62278,0,27952585.95
2014,11,1,18.8,62278,0,27952585.95
2014,11,2,20.6,62278,1,28559038.17
2014,11,3,21.4,62278,1,28559038.17
2014,11,4,17.8,62278,1,28559038.17
2014,11,5,17.6,62278,1,28559038.17
2014,11,6,17.9,62278,1,28559038.17
2014,11,7,16.3,62278,0,28560250.86
2014,11,8,16.9,62278,0,28560250.86
2014,11,9,18.2,62278,1,28559038.17
2014,11,10,19.4,62278,1,28559038.17
2014,11,11,20.3,62278,1,28559038.17
2014,11,12,20.3,62278,1,28559038.17
2014,11,13,18.9,62278,1,28559038.17
2014,11,14,19.6,62278,0,28560250.86
2014,11,15,21.2,62278,0,28560250.86
2014,11,16,17.9,62278,1,28559038.17
2014,11,17,16.2,62278,1,28559038.17
2014,11,18,16.8,62278,1,28559038.17
2014,11,19,18.9,62278,1,28559038.17
2014,11,20,19.6,62278,1,28559038.17
2014,11,21,19.6,62278,0,28560250.86
2014,11,22,16.4,62278,0,28560250.86
2014,11,23,15.1,62278,1,28559038.17
2014,11,24,14.1,62278,1,28559038.17
2014,11,25,14,62278,1,28559038.17
2014,11,26,14.1,62278,1,28559038.17
2014,11,27,13.2,62278,1,28559038.17
2014,11,28,12.7,62278,0,28560250.86
2014,11,29,12.8,62278,0,28560250.86
2014,11,30,13,62278,1,28559038.17
2014,12,1,13.1,62278,1,28559038.17
2014,12,2,14.4,62278,1,28559038.17
2014,12,3,15.8,62278,1,28559038.17
2014,12,4,18.6,62278,1,28559038.17
2014,12,5,19.2,62278,0,28560250.86
2014,12,6,19.2,62278,0,28560250.86
2014,12,7,19.7,62278,1,30381955.50
2014,12,8,20.9,62278,1,30381955.50
2014,12,9,17.2,62278,1,30381955.50
2014,12,10,15.2,62278,1,30381955.50
2014,12,11,18.7,62278,1,30381955.50
2014,12,12,20.7,62278,0,30383245.60
2014,12,13,16.6,62278,0,30383245.60
2014,12,14,13.5,62278,1,30381955.50
2014,12,15,12.1,62278,1,30381955.50
2014,12,16,12.9,62278,1,30381955.50
2014,12,17,13.6,62278,1,30381955.50
2014,12,18,15,62278,1,30381955.50
2014,12,19,15.3,62278,0,30383245.60
2014,12,20,14.6,62278,0,30383245.60
2014,12,21,12.8,62278,1,30381955.50
2014,12,22,13.1,62278,1,30381955.50
2014,12,23,11.8,62278,1,30381955.50
2014,12,24,10.9,62278,1,30381955.50
2014,12,25,13.9,62278,1,30381955.50
2014,12,26,15.3,62278,0,30383245.60
2014,12,27,15.8,62278,0,30383245.60
2014,12,28,14.9,62278,1,30381955.50
2014,12,29,12.6,62278,1,30381955.50
2014,12,30,11.6,62278,1,30381955.50
2014,12,31,11.6,62278,1,30381955.50
2015,1,1,16.6,62278,1,30381955.50
2015,1,2,11.9,62278,0,30383245.60
2015,1,3,11.4,62278,0,30383245.60
2015,1,4,9.2,62278,1,30381955.50
2015,1,5,9.9,62278,1,30381955.50
2015,1,6,11.8,62278,1,30381955.50
2015,1,7,10.4,62278,1,30381955.50
2015,1,8,7.2,62278,1,30381955.50
2015,1,9,5.9,62278,0,30383245.60
2015,1,10,3.8,62278,0,30383245.60
2015,1,11,7.1,62278,1,30381955.50
2015,1,12,5.8,62278,1,30381955.50
2015,1,13,7.7,62278,1,30381955.50
2015,1,14,10.8,62278,1,30381955.50
2015,1,15,11.1,62278,1,30381955.50
2015,1,16,8.8,62278,0,30383245.60
2015,1,17,9.5,62278,0,30383245.60
2015,1,18,9.1,62278,1,30381955.50
2015,1,19,9.1,62278,1,30381955.50
2015,1,20,11.1,62278,1,30381955.50
2015,1,21,12.9,62278,1,30381955.50
2015,1,22,13.9,62278,1,30381955.50
2015,1,23,14.7,62278,0,30383245.60
2015,1,24,18.3,62278,0,30383245.60
2015,1,25,19.3,62278,1,30381955.50
2015,1,26,19.5,62278,1,30381955.50
2015,1,27,17.9,62278,1,30381955.50
2015,1,28,18.9,62278,1,30381955.50
2015,1,29,16.3,62278,1,30381955.50
2015,1,30,13.9,62278,0,30383245.60
2015,1,31,11.7,62278,0,30383245.60
2015,2,1,13.5,62278,1,28559038.17
2015,2,2,16.3,62278,1,28559038.17
2015,2,3,16.7,62278,1,28559038.17
2015,2,4,15.1,62278,1,28559038.17
2015,2,5,16.6,62278,1,28559038.17
2015,2,6,19.7,62278,0,28560250.86
2015,2,7,21.4,62278,0,28560250.86
2015,2,8,19.8,62278,1,28559038.17
2015,2,9,17.1,62278,1,28559038.17
2015,2,10,17.4,62278,1,28559038.17
2015,2,11,13.1,62278,1,28559038.17
2015,2,12,11.3,62278,1,28559038.17
2015,2,13,10.2,62278,0,28560250.86
2015,2,14,11.8,62278,0,28560250.86
2015,2,15,14.2,62278,1,28559038.17
2015,2,16,14.9,62278,1,28559038.17
2015,2,17,13,62278,1,28559038.17
2015,2,18,11.6,62278,1,28559038.17
2015,2,19,11.8,62278,1,28559038.17
2015,2,20,9,62278,0,28560250.86
2015,2,21,9.5,62278,0,28560250.86
2015,2,22,10,62278,1,28559038.17
2015,2,23,14.1,62278,1,28559038.17
2015,2,24,18.2,62278,1,28559038.17
2015,2,25,15.6,62278,1,28559038.17
2015,2,26,16.3,62278,1,28559038.17
2015,2,27,19.3,62278,0,28560250.86
2015,2,28,21.3,62278,0,28560250.86
2015,3,1,16.5,62278,1,27951399.06
2015,3,2,16.1,62278,1,27951399.06
2015,3,3,15.9,62278,1,27951399.06
2015,3,4,14.9,62278,1,27951399.06
2015,3,5,16.2,62278,1,27951399.06
2015,3,6,18.9,62278,0,27952585.95
2015,3,7,20.1,62278,0,27952585.95
2015,3,8,20.6,62278,1,27951399.06
2015,3,9,22.2,62278,1,27951399.06
2015,3,10,24.6,62278,1,27951399.06
2015,3,11,26.1,62278,1,27951399.06
2015,3,12,20,62278,1,27951399.06
2015,3,13,15.7,62278,0,27952585.95
2015,3,14,18.3,62278,0,27952585.95
2015,3,15,17.8,62278,1,27951399.06
2015,3,16,16.8,62278,1,27951399.06
2015,3,17,17.1,62278,1,27951399.06
2015,3,18,18.8,62278,1,27951399.06
2015,3,19,18,62278,1,27951399.06
2015,3,20,16.9,62278,0,27952585.95
2015,3,21,16.7,62278,0,27952585.95
2015,3,22,15.1,62278,1,27951399.06
2015,3,23,16.3,62278,1,27951399.06
2015,3,24,19.4,62278,1,27951399.06
2015,3,25,21.6,62278,1,27951399.06
2015,3,26,22.6,62278,1,27951399.06
2015,3,27,24.4,62278,0,27952585.95
2015,3,28,27.4,62278,0,27952585.95
2015,3,29,24.3,62278,1,27951399.06
